"price","square_feet","bedrooms","bathrooms","cityname","state"
1150,1150,2,1,1261,46
1150,1150,2,1,894,46
1130,1150,2,2,836,11
1050,1150,3,1,31,13
1050,1150,3,1.5,31,13
925,1150,2,2,584,45
895,1150,2,1.5,353,11
875,1150,2,1.5,284,11
850,1150,3,1,1383,36
775,1150,2,1.5,284,11
775,1150,2,1.5,284,11
775,1150,2,1.5,284,11
709,1150,2,2.5,999,38
2710,1151,2,2,406,32
2375,1151,1,1,292,37
1875,1152,3,1.5,482,6
1825,1152,2,2,1272,10
1795,1152,3,2,1037,21
1554,1152,2,2,788,6
1475,1152,3,2,1095,4
1249,1152,2,2,812,15
1244,1152,3,2,352,45
1005,1152,2,2,563,28
1000,1152,2,2.5,805,47
797,1152,2,2,693,28
795,1152,3,2,601,45
780,1152,2,1.5,1040,38
1277,1153,2,2,70,45
650,1153,2,2,1424,2
2347,1154,2,2,389,5
1700,1154,2,2,305,6
1179,1154,2,2,286,28
1179,1154,2,2,286,28
1095,1154,2,2,773,11
1095,1154,2,2,773,11
1095,1154,2,2,773,11
1095,1154,2,2,773,11
1062,1154,2,2,614,28
930,1154,2,2,1401,45
2950,1155,1,1.5,1086,5
2300,1155,2,2,1248,5
2000,1155,4,2,307,37
1420,1155,3,2,741,35
975,1155,3,1.5,31,13
965,1156,2,1,364,11
1300,1157,2,2,77,21
2203,1158,2,2,511,21
1945,1158,2,2,1433,21
1454,1158,2,2,53,45
1515,1159,2,2,509,21
1349,1159,2,2,234,28
962,1159,3,2,452,37
2205,1160,2,2,1348,25
1525,1160,2,2,512,36
1191,1160,2,2.5,1496,37
1095,1160,2,2,836,11
2140,1161,2,2,700,49
1922,1161,2,2,644,21
1185,1161,2,2,797,37
1776,1162,2,2,352,45
1690,1162,2,2,352,45
1650,1162,3,2,623,10
1240,1162,2,2.5,398,28
1240,1162,2,2.5,398,28
1140,1162,2,2.5,398,28
2385,1163,2,2,1000,32
1550,1163,2,1.5,352,45
1150,1163,3,2,547,29
4360,1164,2,2,1269,5
4207,1164,2,2,668,32
2200,1164,2,1.5,1047,5
1625,1164,2,2,661,32
1150,1164,2,1.5,352,45
1299,1165,3,2,359,28
1210,1166,1,1,630,45
1025,1166,3,1.5,775,3
4120,1167,2,2,794,5
1510,1167,2,2,1060,21
1250,1167,2,1.5,1313,43
2050,1168,2,2,1204,21
2020,1168,2,2,743,21
1400,1168,3,2,418,15
1205,1169,2,2,448,45
7900,1170,2,2,794,5
7400,1170,5,2,1249,5
2042,1170,2,2,104,49
1650,1170,3,2,259,28
1561,1170,2,2,61,11
1534,1170,1,1,352,45
1515,1170,3,3,564,28
1309,1170,2,2,836,11
3036,1171,1,1,352,45
2350,1171,2,2,52,5
1885,1171,2,2,963,32
1599,1171,4,2,1573,5
1465,1171,2,2,305,6
1450,1171,2,2,305,6
1370,1171,2,2,1010,10
1300,1171,2,2,581,47
960,1171,2,1.5,91,37
1299,1172,3,2,310,28
1505,1173,2,2,999,38
1175,1173,2,2,1164,21
1125,1173,2,2,416,38
1075,1173,2,2,416,38
1075,1173,2,2,416,38
1349,1174,3,1,1388,10
845,1174,2,2,364,11
2185,1175,2,2,763,20
1699,1175,2,2,1388,10
1475,1175,3,2,299,21
1435,1175,2,2,1060,21
1400,1175,2,2,860,32
1285,1175,2,2,5,32
1285,1175,2,2,5,32
1260,1175,2,2,5,32
3000,1176,2,2,1072,5
2766,1176,2,2,1086,5
2350,1176,4,1,811,50
1499,1176,3,2,1388,10
1450,1176,3,1,811,50
1300,1176,3,2,603,47
1275,1176,3,2,310,28
1199,1176,3,1,530,4
1915,1177,2,2,70,45
1500,1177,2,2,185,37
1250,1177,3,2,1295,38
1219,1177,2,2,746,11
2699,1178,4,2,1248,5
2000,1178,2,1,61,11
1589,1178,2,2,200,21
1589,1178,2,2,200,21
1174,1178,2,2,664,28
1450,1179,2,2,741,35
1445,1179,2,2,456,20
999,1179,2,2,768,30
1995,1180,2,2,1330,20
1825,1180,2,2,165,32
1479,1180,2,2,1216,11
1220,1180,2,1,682,25
1159,1180,2,1.5,836,11
945,1180,2,1.5,958,19
1488,1181,2,2,746,11
1027,1181,3,2,1179,35
2200,1182,2,2,1123,20
1939,1182,2,2,997,47
1675,1182,2,2,743,21
1399,1182,3,2,259,28
1300,1182,3,2,741,35
1225,1182,3,2,546,23
1210,1182,2,2,1318,11
3080,1183,2,2,1353,40
1650,1183,2,2,997,47
1635,1183,2,2,997,47
1497,1183,2,2,347,11
1195,1183,2,1,1422,5
969,1183,3,2,1158,28
1795,1184,2,2,137,7
1292,1184,2,2,891,37
1880,1185,2,2,1272,10
1850,1185,2,2,1457,47
1742,1185,2,2,305,6
1730,1185,1,1,280,37
1700,1185,2,2,373,49
1550,1185,2,2,370,6
1490,1185,2,2,305,6
1635,1186,2,2,22,11
1495,1186,3,1,811,50
1450,1186,3,2,25,13
1310,1186,2,2,933,28
1260,1186,2,2,746,11
1165,1186,2,2,888,28
825,1186,2,1.5,233,28
1675,1187,2,2,818,47
1524,1187,2,2,999,38
1509,1187,2,2,702,10
1445,1187,3,2,75,5
1090,1187,2,1,31,13
2300,1188,3,2,1137,39
1699,1188,2,2,746,11
1695,1189,2,1,811,50
1534,1189,2,2,741,35
1159,1189,2,2,1158,28
850,1189,3,1,1305,19
2195,1190,2,3,1043,30
1875,1190,2,2,838,32
1800,1190,2,2,811,50
1663,1190,2,2,1318,11
1503,1190,2,2,603,47
1470,1190,1,1,892,45
3776,1191,2,2,794,5
2049,1191,2,2,425,32
1510,1191,2,2,741,35
1495,1191,2,1,1446,49
1360,1191,2,2,741,35
2395,1192,4,2,811,50
2100,1192,3,2,139,16
1820,1192,2,2,582,21
1750,1192,2,2,405,23
1349,1192,3,2,635,45
1482,1193,3,1,180,24
1299,1193,3,1,881,45
642,1193,2,1,946,16
1210,1194,2,2,916,28
1850,1195,2,2,352,45
1850,1195,2,2,352,45
1845,1195,2,2,305,6
1500,1195,2,2,185,37
1500,1195,2,2,185,37
1177,1195,2,2,766,11
1170,1195,2,2,741,35
1092,1195,2,2,766,11
2250,1196,2,2,1022,7
1320,1196,3,2,682,25
713,1196,3,2,272,52
2875,1197,2,2,1495,32
2250,1197,2,2,419,5
1804,1197,3,2,111,21
1595,1197,3,1.5,613,39
2000,1198,3,2,1250,5
1215,1198,2,2,1102,4
1145,1198,2,2,682,25
2016,1199,3,2,807,49
1295,1199,2,2,1007,13
5995,1200,3,1.5,1249,5
4950,1200,2,1.5,117,5
3495,1200,2,2,794,5
3490,1200,2,2,794,5
3395,1200,2,2,786,5
3120,1200,3,2,1101,40
2900,1200,2,2,618,32
2805,1200,3,2,1047,5
2800,1200,3,2,786,5
2800,1200,2,1.5,865,20
2700,1200,3,1,1123,20
2550,1200,2,2,273,15
2550,1200,4,2,815,20
2460,1200,1,1,484,32
2399,1200,2,2,61,11
2320,1200,3,2,1310,21
2025,1200,2,2,1101,40
2022,1200,2,2,560,21
2000,1200,2,1,1022,7
1950,1200,2,2,280,37
1925,1200,3,1,273,15
1920,1200,4,2,307,37
1900,1200,2,1,815,20
1810,1200,2,2,1204,21
1800,1200,2,2,1101,40
1799,1200,2,2,352,45
1770,1200,2,2,1060,21
1755,1200,2,2,352,45
1750,1200,1,1,1248,5
1695,1200,4,1,260,47
1695,1200,3,1,1112,40
1650,1200,2,1,273,15
1650,1200,2,2,1137,39
1650,1200,2,1,811,50
1616,1200,4,4,84,19
1599,1200,3,1,904,50
1560,1200,2,1.5,137,7
1550,1200,2,1,465,10
1550,1200,2,1.5,40,23
1540,1200,2,2,1547,10
1500,1200,3,2,307,37
1499,1200,2,1,1179,35
1495,1200,3,1.5,1123,24
1495,1200,3,2.5,140,25
1431,1200,2,2,1547,10
1400,1200,2,2,162,49
1400,1200,2,1,64,20
1395,1200,2,2,456,20
1395,1200,2,2,456,20
1375,1200,0,1,273,15
1350,1200,3,2,219,45
1350,1200,3,2,140,25
1335,1200,2,1,831,32
1325,1200,2,1,1502,7
1300,1200,2,1,1236,25
1260,1200,2,2,292,37
1255,1200,2,1,1313,43
1250,1200,3,1,1341,49
1250,1200,3,1,1043,30
1225,1200,2,2,589,50
1200,1200,3,1,418,15
1200,1200,2,1.5,292,37
1199,1200,3,2,306,42
1185,1200,2,2,263,44
1140,1200,2,1.5,292,37
1118,1200,2,2,836,11
1115,1200,2,2,292,37
1105,1200,3,2,673,3
1100,1200,1,1,836,37
1095,1200,2,2,1483,13
1000,1200,2,2.5,901,11
1000,1200,3,2,585,45
999,1200,2,2.5,564,42
950,1200,2,1.5,224,15
945,1200,2,1,1040,38
935,1200,3,2,116,3
925,1200,2,1.5,352,11
925,1200,2,1,1311,39
921,1200,2,1,1134,16
915,1200,2,2,593,26
900,1200,3,2,1505,16
880,1200,3,2,360,37
875,1200,2,2,593,26
875,1200,3,2,557,3
875,1200,2,2,1152,26
875,1200,3,1,280,37
860,1200,3,2,145,19
850,1200,1,1,823,6
850,1200,0,1,926,38
831,1200,2,2,544,28
820,1200,2,2.5,1347,3
820,1200,2,2.5,462,3
795,1200,2,2,84,19
785,1200,2,2,593,26
750,1200,2,1.5,1127,25
675,1200,2,1.5,380,25
675,1200,2,1,1327,45
675,1200,2,1,976,40
625,1200,2,1,458,29
1702,1202,2,2,1133,10
1249,1202,3,2,637,45
865,1202,2,2,608,28
1663,1203,3,2,48,28
1641,1203,2,2,741,35
1631,1203,2,2,741,35
1325,1203,2,2,48,28
3695,1204,2,2,1508,32
1399,1204,2,2,637,45
1359,1204,2,2,46,44
949,1204,2,2.5,131,38
1787,1205,2,2,433,21
899,1205,2,1.5,667,38
1640,1207,2,1,1527,24
1350,1207,2,1,1557,24
1315,1207,2,2,48,28
1260,1207,2,2,48,28
2750,1208,2,2.5,392,5
2450,1208,2,2,587,32
2025,1208,3,2,944,49
1525,1208,2,2,72,45
1525,1208,2,2,72,45
1295,1208,2,2,1079,30
1199,1208,3,2,421,4
1289,1209,2,2,96,45
1280,1209,2,2,1387,10
5000,1210,2,2,1272,10
1940,1210,2,2,1112,40
1585,1210,2,2,609,16
1542,1210,2,2,364,11
1521,1210,2,2,364,11
1440,1210,3,2.5,99,21
1350,1210,2,2,811,50
1325,1210,3,2,927,28
1295,1211,1,1,956,31
1862,1212,3,2,1216,11
1599,1212,2,1,1123,24
2800,1213,3,1,1047,5
1235,1213,2,2,766,11
1175,1213,2,2,766,11
3825,1214,2,2,147,20
1607,1214,3,2,1287,49
1349,1214,3,2,1135,45
985,1214,3,1,462,3
4528,1215,2,2,794,5
2125,1215,2,2,582,21
1815,1215,2,2,1377,45
1450,1215,2,1,1236,25
3850,1216,3,1.5,1276,5
1349,1216,3,2,386,11
1245,1216,3,2,416,38
1770,1217,3,2,1180,49
1115,1217,3,2,773,11
4103,1218,2,2.5,484,32
1755,1218,2,2,70,45
1449,1218,3,2,1411,45
1430,1218,2,2,836,11
1295,1218,2,2.5,708,45
1255,1218,2,2,1216,11
1800,1219,4,4,1158,28
1499,1219,2,2,741,35
1499,1219,2,2,741,35
1449,1219,2,2,741,35
1309,1219,2,2,741,35
2000,1220,2,1,692,49
1690,1220,2,2,266,32
1549,1220,2,2,1547,10
1099,1220,3,2,995,16
2196,1221,3,3,255,28
1910,1221,3,2,1180,49
1099,1221,3,2,306,42
800,1222,2,2,1151,50
2399,1223,3,2,1180,49
1600,1224,4,4,1158,28
1299,1224,3,2,1560,11
1255,1224,2,2,1318,11
1208,1224,3,2,704,28
1179,1224,3,2,1318,11
1175,1224,3,2,565,16
1170,1224,2,2,306,42
900,1224,2,2,563,28
390,1224,3,2,662,45
1660,1225,3,1,811,50
1295,1225,2,2,1043,30
3094,1226,3,2,659,49
2989,1226,3,2,659,49
2989,1226,3,2,659,49
1595,1226,2,2,1272,10
1300,1226,1,1.5,1236,25
1287,1227,2,2,891,37
2260,1228,3,2,832,49
1300,1228,3,2,940,28
914,1228,3,2,416,38
1390,1229,1,1,563,28
1995,1230,3,2,1302,39
1005,1230,2,2,48,28
3495,1232,3,2,1036,5
875,1232,2,1,1551,28
3990,1233,2,2,1504,5
1775,1233,3,2,656,2
1775,1233,3,2,656,2
1575,1233,3,2,755,46
1330,1233,2,2,347,11
1850,1234,1,2,741,35
1780,1234,3,2,826,45
1529,1234,3,2,53,45
730,1234,3,1.5,360,37
4570,1236,2,2,1269,5
2150,1236,2,2.5,713,5
1654,1236,2,2,433,21
1639,1236,2,2,433,21
1589,1236,2,2,433,21
1585,1236,2,2,811,50
1570,1236,2,2,433,21
1564,1236,2,2,433,21
1475,1236,3,2,492,45
1400,1236,3,2,1223,19
1500,1237,2,2,992,10
1010,1237,2,2,91,37
1010,1237,2,2,91,37
1905,1238,3,2,509,21
1600,1238,2,1.5,139,16
999,1238,3,2,251,15
2365,1239,2,2,1400,20
1645,1239,2,2,886,37
1795,1240,2,1.5,1179,35
1350,1240,2,3,139,16
885,1240,3,1,1193,50
3430,1241,2,2,1188,5
2295,1241,2,1,957,44
1175,1241,3,2,763,42
4500,1242,4,2,1250,5
1625,1242,3,2,836,11
1249,1242,3,2,655,42
1200,1242,2,2,1394,43
1821,1244,3,2,558,6
1322,1244,2,2,22,11
1275,1244,3,2,286,28
1995,1245,2,2,165,32
1800,1245,2,2,1480,50
1485,1245,2,2,672,15
1090,1245,2,2,292,37
930,1245,2,2,140,25
2895,1246,3,2,392,5
2750,1246,3,2,392,5
1745,1246,2,2,443,5
1431,1246,3,2.5,367,37
1350,1246,2,2,654,13
3895,1247,3,3,794,5
2250,1247,2,2,158,20
1430,1247,3,2,836,11
1370,1247,2,2,1236,25
1149,1247,3,2,655,42
1275,1248,3,2,1497,42
4450,1250,2,2,816,5
3500,1250,2,2,1255,5
3150,1250,2,2,903,5
2825,1250,2,2,1162,5
2495,1250,3,2,1248,5
2375,1250,3,2,963,32
1905,1250,2,2,283,21
1740,1250,2,2,531,36
1650,1250,3,1.5,1430,49
1595,1250,1,1,61,11
1350,1250,3,2,306,25
1250,1250,2,2,289,32
1100,1250,3,1,1199,36
1095,1250,2,1.5,1295,17
2995,1251,3,1.5,1465,5
2399,1251,2,2,307,37
1425,1251,3,2,1343,45
875,1251,2,1,867,50
2400,1252,3,2,644,21
1695,1253,3,1,280,37
1874,1254,2,2,280,37
1835,1254,2,2,745,32
1605,1254,2,2,347,11
1605,1254,2,2,347,11
1450,1254,2,1,811,50
1249,1254,3,2,635,45
1222,1254,2,2,398,28
1055,1254,2,2,398,28
1030,1254,2,1,282,40
1401,1255,3,2,53,45
1150,1255,2,2,422,45
890,1255,2,1,1298,37
1700,1256,2,3,1037,21
916,1256,3,2,1551,28
1400,1257,2,2,1416,32
1315,1257,2,2,746,11
1050,1257,3,2,800,45
2917,1258,2,2,806,32
1100,1258,2,1,1408,37
2018,1259,2,2,352,45
3595,1260,2,2.5,794,5
1625,1260,2,1,956,31
1375,1260,2,2,347,11
1305,1260,2,2,661,50
1250,1260,3,2,1040,38
880,1260,3,2,31,13
1988,1261,2,2,4,20
1199,1262,3,2,122,11
1449,1264,3,2,1344,44
1260,1264,2,2,1216,11
960,1264,2,1.5,563,28
3300,1265,2,2,377,23
2300,1265,3,2,771,21
2300,1265,3,2,771,21
2195,1265,4,1,811,50
2000,1265,2,2,61,11
1495,1265,3,2,81,45
1472,1265,3,2,836,11
1299,1265,3,2,1319,11
1150,1265,3,2,655,42
1780,1266,3,2,521,45
1517,1266,3,2,196,45
2278,1267,2,2,606,47
1900,1268,2,2,1053,10
1850,1268,2,2,457,21
1850,1268,2,2,457,21
1349,1268,3,2,159,10
2810,1269,3,2,711,5
1425,1269,3,2,1540,29
1351,1269,2,2.5,1496,37
6000,1270,2,2.5,1073,5
2054,1270,2,2,745,32
1950,1270,2,1,257,42
1875,1270,2,2,527,32
1493,1270,2,2,1216,11
1450,1270,3,2,1158,28
1424,1270,2,2.5,741,35
2795,1271,3,2,1248,5
1895,1271,2,2,994,25
905,1271,2,1,904,50
1430,1272,2,2,416,38
1259,1272,3,2,48,28
2565,1273,2,2,138,32
1850,1273,1,1.5,14,33
1199,1273,3,2,352,11
2411,1274,2,2,1364,20
2274,1274,2,2,1364,20
1895,1274,3,2,306,21
1450,1274,2,2,255,28
1378,1274,3,2,858,28
1350,1274,2,2,635,45
2800,1275,3,2,625,12
2550,1275,2,2,1237,24
2495,1275,2,2,794,5
2138,1275,3,2,826,45
1950,1275,2,1.5,1101,40
1645,1275,3,2,656,2
1559,1275,2,2,1060,21
1410,1275,2,2,194,28
1350,1275,3,2,836,11
1295,1275,2,2,352,45
1245,1275,3,1,1245,45
1175,1275,1,1,1043,30
1081,1275,2,2.5,497,18
1025,1275,2,2,926,38
3000,1276,3,1.5,1259,5
899,1276,3,2,364,11
1200,1277,3,2.5,1245,45
995,1277,2,2,768,30
1425,1278,3,2,196,45
1100,1278,3,2,602,28
4799,1279,2,2.5,794,5
2276,1279,2,2,743,21
2048,1279,3,2,826,45
2710,1280,2,2,573,32
2055,1280,2,2,1158,28
1951,1280,2,2,370,6
1650,1280,2,2,177,50
1327,1280,3,2,1568,47
1253,1280,3,2,1158,28
1085,1280,2,2,957,44
901,1280,3,2,904,50
825,1280,2,1,800,45
822,1280,3,2,563,28
1375,1282,3,2,352,11
2022,1283,2,2,743,21
1675,1284,2,2.5,468,37
1675,1284,2,2.5,468,37
1325,1284,3,2,763,42
1625,1285,3,2,489,10
1400,1285,3,2,286,28
1351,1285,2,2,997,47
1625,1286,3,2,72,45
1625,1286,3,2,72,45
1495,1286,3,2,81,45
1300,1286,2,2,1158,28
1219,1286,3,2,448,45
1049,1286,3,2,498,16
2200,1287,2,2,885,10
1150,1287,3,2,280,37
2752,1288,2,2,22,11
1495,1288,2,2,912,27
1875,1289,2,2.5,1321,49
1399,1289,3,2,310,28
3349,1290,3,2,786,5
3149,1290,3,2,786,5
1840,1290,2,2,745,32
1500,1290,2,1.5,307,37
1374,1290,2,2,933,28
1152,1290,3,2,704,28
815,1290,2,1,360,37
1995,1291,2,2.5,352,45
1629,1291,3,2,65,49
1332,1291,2,1.5,299,21
1560,1292,3,2,803,21
3050,1294,2,2,884,10
2041,1294,2,2,809,37
1449,1294,2,2,1406,37
1449,1294,2,2,751,37
1419,1294,2,2,746,11
1295,1294,3,2,1357,2
1059,1294,2,2,1562,37
2690,1295,2,2,37,20
1564,1295,2,2,352,45
949,1295,2,2,662,10
845,1295,3,2,1188,47
2400,1296,3,1.5,944,49
1888,1296,2,2.5,836,11
1670,1296,2,2,347,11
3243,1297,2,2,991,20
1580,1297,2,1,22,11
1442,1297,2,2,22,11
1885,1298,3,2,745,32
1399,1298,3,2,1343,45
1415,1299,2,2,789,45
5995,1300,2,2,1504,5
4955,1300,3,2,1269,5
4000,1300,3,2,1248,5
3450,1300,2,1.5,794,5
3198,1300,2,2,794,5
3150,1300,2,2,370,6
2750,1300,3,1,663,20
2625,1300,5,2,763,18
2575,1300,2,2,271,21
2495,1300,3,2,1024,20
2422,1300,2,2,271,21
2295,1300,2,2,793,5
2100,1300,1,1,61,11
2095,1300,3,2,1307,5
1995,1300,2,2,191,36
1988,1300,2,2,231,32
1950,1300,3,2,328,39
1800,1300,4,3,1505,16
1700,1300,3,2,139,16
1595,1300,2,2.5,635,45
1499,1300,3,1,904,50
1475,1300,2,2,1293,40
1410,1300,3,2,836,11
1350,1300,2,2,66,23
1295,1300,2,1,589,7
1225,1300,3,2,617,44
1200,1300,3,1.5,722,19
1199,1300,2,2,1473,1
1150,1300,1,1,280,37
1095,1300,2,1.5,590,50
1035,1300,2,2,836,11
1020,1300,2,2,952,42
1000,1300,2,1,1245,45
975,1300,2,1.5,908,29
950,1300,3,2,1234,25
930,1300,2,1,866,44
900,1300,3,2,547,29
2298,1301,3,2,692,49
1837,1301,3,2,1179,35
1679,1301,4,2,148,49
475,1301,4,2,132,47
3300,1302,2,2.5,1250,5
1540,1302,3,2,53,45
3036,1303,2,2,1146,32
3700,1304,2,2,668,32
2514,1304,2,2,1146,32
2427,1304,2,2,1146,32
1294,1304,2,2.5,836,11
3385,1305,2,2,1146,32
3385,1305,2,2,1146,32
2195,1305,2,1.5,1137,39
1795,1305,3,2,1553,10
1650,1305,1,2,1245,45
1280,1305,3,2,836,11
1199,1305,3,2,655,42
725,1306,2,1,631,50
1899,1307,3,2,465,10
1625,1307,3,2.5,893,45
3417,1308,2,2.5,1086,5
3333,1308,2,2.5,1086,5
1064,1309,3,2,310,28
2900,1310,3,2,1020,5
1699,1310,2,2,218,23
1395,1310,2,2.5,1470,23
3661,1311,2,2,1086,5
1210,1311,3,2,563,28
1170,1311,3,2,563,28
2000,1312,3,2,659,49
1611,1312,2,2,370,6
1500,1312,3,2,599,45
1349,1312,3,2,881,45
1175,1312,3,2,306,42
1150,1312,3,2,800,45
1112,1313,3,2,635,45
2927,1314,2,2,1466,20
1165,1314,3,2,999,38
2002,1315,2,2.5,370,6
1695,1315,3,2.5,1446,49
2055,1316,2,2.5,370,6
1350,1316,3,2,140,25
1895,1317,2,2.5,328,39
1465,1317,3,2,1035,10
1295,1317,3,2,1574,38
1095,1317,3,2,539,28
4250,1319,3,3,794,5
1266,1319,2,2.5,1408,37
4200,1320,5,2,40,23
3415,1320,2,2,1086,5
2695,1320,2,2,392,5
2060,1320,2,1.5,1283,32
1924,1320,2,2,406,32
1305,1320,2,2,661,50
1092,1320,3,2,53,45
1850,1321,3,2,317,10
11000,1322,2,2,324,5
1399,1322,3,2,637,45
1825,1324,2,2,1033,23
1625,1324,2,2,66,23
1620,1324,2,2,297,23
1575,1324,2,2,728,23
1250,1324,2,2,1116,45
975,1324,3,1,1043,30
13500,1325,2,2,794,5
2390,1325,2,2,682,25
2390,1325,2,2,682,25
1595,1325,2,1,1158,28
1459,1325,2,2,156,10
1599,1326,3,2,880,4
1599,1327,2,2,82,37
1465,1327,2,2,1503,46
4909,1328,2,1.5,794,5
1549,1329,3,2,893,45
2695,1330,1,1,794,5
1941,1330,2,2,753,47
1400,1330,2,2,741,35
1265,1330,2,2.5,586,43
920,1330,2,1,1505,16
1300,1331,3,2,352,11
5000,1333,2,2,324,5
1989,1333,3,2,1433,21
2300,1334,2,2,277,5
1369,1334,3,2,198,28
1369,1334,3,2,198,28
3750,1335,2,2.5,438,5
2895,1335,2,2,1248,5
1389,1335,2,2,836,11
1800,1336,2,2.5,307,37
1779,1336,3,2,1568,47
1225,1336,3,2,306,42
995,1336,2,1,31,13
2503,1337,3,2,1146,32
1425,1337,2,2,1394,43
2150,1338,3,2,1112,40
1890,1338,3,2,1557,32
1200,1338,3,3,306,42
1099,1338,3,1,635,45
1750,1339,3,2,741,35
1190,1339,2,2,563,28
1403,1340,3,2,836,11
1195,1340,3,2,303,45
1149,1340,3,2,352,11
1898,1341,3,2,448,45
950,1341,2,1,1245,45
1625,1343,3,1,280,37
1299,1343,4,2,913,45
2649,1344,3,2,1146,32
2472,1344,3,2,1146,32
2095,1344,2,2.5,417,49
1935,1344,3,1,1158,28
1572,1344,2,2,1158,28
1299,1344,3,2,927,28
1249,1344,3,3,306,42
900,1344,3,2,1305,19
2740,1345,2,2.5,370,6
1973,1345,2,2,448,45
1695,1345,2,1.5,579,15
1399,1345,3,2,881,45
1390,1345,3,2,773,11
1258,1346,3,2,1158,28
1375,1347,3,2,662,10
1250,1348,3,2,204,2
1275,1349,3,2,637,45
2805,1350,2,2,1301,5
2395,1350,2,2,1170,20
1400,1350,4,1.5,1199,36
1400,1350,3,2,1424,2
1390,1350,4,3.5,31,13
1300,1350,3,2.5,800,45
1300,1350,3,2,18,40
1250,1350,3,1.5,1408,37
1200,1350,2,2,1126,23
1189,1350,3,2,1568,47
1175,1350,2,1.5,1408,37
1100,1350,2,2,84,19
999,1350,3,2,1568,47
950,1350,3,2,462,3
799,1350,3,1,1348,23
1549,1351,4,2,159,10
1429,1353,3,2,836,11
1349,1354,3,2,352,11
1518,1355,2,2,1318,11
1450,1355,4,1,811,50
1339,1355,2,2,46,44
1850,1356,3,2,1041,17
1300,1358,3,2,800,45
1300,1358,3,2,800,45
1299,1358,3,2,530,4
1599,1359,3,2,881,45
3400,1360,3,2.5,1247,5
3395,1360,3,2,1316,36
2400,1360,2,2,52,5
1550,1360,2,2.5,1417,39
1499,1360,2,2.5,1243,46
1910,1361,2,2,509,21
1199,1361,3,2,763,42
1340,1363,2,2,564,28
1250,1363,4,2,822,17
1449,1364,3,2,196,45
1450,1365,2,2.5,790,10
1220,1365,3,2.5,1232,46
3350,1366,3,2.5,530,5
2475,1366,3,2,1525,32
1691,1366,3,2,746,11
1580,1366,3,2,48,28
2019,1367,3,2,863,49
1249,1367,4,2,519,28
1336,1369,3,2,280,37
1120,1369,3,2,521,18
1091,1369,2,2,746,11
2795,1370,2,2.5,1287,49
1200,1370,2,2,790,10
1199,1370,3,3,424,42
3250,1371,3,2,794,5
1995,1372,3,2,1292,21
1969,1372,2,2.5,702,10
1399,1372,3,2,800,45
2488,1374,3,1,1112,40
1300,1374,3,1.5,98,16
3500,1375,2,2.5,794,5
1549,1375,3,2,70,45
1900,1376,2,1.5,1556,32
1350,1376,3,2,84,19
9395,1377,3,2,104,49
1092,1377,3,2,1086,45
3497,1379,2,2,961,20
1662,1379,3,2,398,28
1249,1380,3,2,995,16
1583,1382,3,2,448,45
1500,1382,3,2,752,25
1650,1384,3,2,514,2
2208,1385,3,2,1112,40
1895,1385,3,2,1547,10
1800,1385,2,2,141,10
1449,1385,3,2,196,45
1431,1385,3,1,1319,11
1399,1385,3,2,196,45
1050,1385,3,1.5,1199,36
2495,1386,5,1,811,50
1714,1386,3,2,268,47
1599,1386,2,2,880,4
950,1386,3,2,1193,50
1499,1388,3,2,233,28
3995,1389,2,2,1226,5
4800,1390,2,2,1249,5
1675,1390,2,2,1537,32
1500,1390,2,2,1564,37
2548,1391,2,2,1301,5
1350,1391,3,2,1394,43
1695,1392,3,2.5,87,35
1146,1392,3,2,797,37
2885,1393,2,2,1174,49
1995,1393,5,2,811,50
3810,1395,3,2.5,121,21
1665,1395,3,3,564,28
1400,1395,4,2.5,286,28
1400,1395,4,2.5,286,28
2155,1396,3,2.5,70,45
1795,1396,2,2.5,1090,10
795,1397,2,1,1294,37
1995,1398,2,2,1416,32
1499,1398,3,2,492,45
1229,1399,2,2,48,28
3750,1400,4,2,1267,5
3495,1400,2,2,1470,8
3100,1400,2,2.5,503,5
2995,1400,2,2,794,5
2695,1400,3,1,740,36
2460,1400,2,2,439,5
2450,1400,3,2,17,5
2400,1400,2,2.5,1188,47
2400,1400,2,1.5,1280,22
2400,1400,2,2,273,15
2190,1400,3,3.5,77,21
2099,1400,3,3,139,16
2058,1400,2,2,1434,15
2012,1400,3,2,702,10
1700,1400,1,1,1137,39
1700,1400,3,2,552,23
1695,1400,3,2.5,1569,15
1676,1400,3,2,70,45
1600,1400,2,1,273,15
1550,1400,2,2,1076,10
1500,1400,2,2,876,7
1429,1400,2,2.5,997,47
1400,1400,2,1,280,37
1395,1400,3,1,1101,40
1375,1400,3,2.5,1158,28
1300,1400,3,2,635,45
1300,1400,3,1,589,7
1299,1400,3,2,1319,11
1295,1400,3,3,1209,25
1295,1400,3,3,1209,25
1295,1400,3,1,1245,45
1250,1400,2,2,160,25
1199,1400,3,2.5,1473,1
1125,1400,2,1.5,280,37
1100,1400,4,1,822,17
1090,1400,3,2,1295,17
1075,1400,2,2.5,1207,3
995,1400,2,2.5,462,3
995,1400,2,1.5,796,37
895,1400,2,1,159,43
895,1400,2,1,159,43
800,1400,3,1,377,23
1419,1402,3,2,1318,11
1400,1402,2,2,1448,10
1099,1402,3,2,648,16
2950,1403,1,1,147,20
2125,1403,3,2,306,21
1915,1405,2,1.5,280,37
1735,1405,2,2,22,11
1790,1406,3,2.5,656,2
1695,1406,3,1,1446,49
